reference,degraded,fvnsim0,fvnsim1,fvnsim2,fvnsim3,fvnsim4,fvnsim5,fvnsim6,fvnsim7,fvnsim8,fvnsim9,fvnsim10,fvnsim11,fvnsim12,fvnsim13,fvnsim14,fvnsim15,fvnsim16,fvnsim17,fvnsim18,fvnsim19,fvnsim20,fvnsim21,fvnsim22,fvnsim23,fvnsim24,fvnsim25,fvnsim26,fvnsim27,fvnsim28,fvnsim29,fvnsim30,fvnsim31,moslqs
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_24_NOISE_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_24_NOISE_ML.wav,0.884349171,0.910247664,0.916415201,0.933097471,0.948524147,0.963611184,0.966339598,0.971351152,0.954872544,0.927864802,0.913217007,0.924834918,0.963387938,0.977088949,0.969064025,0.942889681,0.952506119,0.940529154,0.882202357,0.814535502,0.724373856,0.639591911,0.671730637,0.507463471,0.408021712,0.5043589,0.567054464,0.519368241,0.554950208,0.582429207,0.589457551,0.630024116,1.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_17_ECHO_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_17_ECHO_FA.wav,0.855000204,0.879371863,0.843960136,0.815416686,0.816925953,0.8190139,0.813356528,0.783677478,0.775399569,0.779132786,0.797518522,0.791526929,0.806446333,0.836759444,0.830569685,0.862144401,0.867021215,0.888118009,0.877436707,0.842457883,0.848212709,0.846942494,0.832014887,0.826546025,0.835609255,0.887970269,0.882603686,0.882432812,0.891531434,0.867013189,0.850058636,0.842156163,2
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_14_NOISE_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_14_NOISE_FG.wav,-0.131121781,-0.247981929,-0.190083874,0.187993562,0.39898182,0.386821787,0.451849694,0.481389222,0.530058233,0.512568672,0.377228611,0.390706385,0.375115596,0.288698044,0.34981625,0.439859724,0.451856753,0.443304727,0.506289921,0.503937696,0.504092288,0.505778554,0.456424018,0.339036406,0.369922147,0.400304064,0.394253138,0.399662445,0.337070658,0.236116377,0.227154387,0.21540868,2.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\C_03_CLIP_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\ref\R_03_CLIP_FG.wav,0.868759674,0.940185956,0.992802298,0.997767865,0.997854315,0.997185085,0.994518572,0.993682076,0.995143695,0.995261782,0.986264975,0.981055851,0.966415905,0.980162663,0.987606463,0.975485719,0.946329586,0.945487215,0.947330881,0.960174185,0.968972543,0.949537066,0.869870044,0.803508448,0.870697148,0.905247352,0.923292638,0.937912951,0.909461405,0.858127052,0.849614302,0.889142075,3.9
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_03_COMPSPKR_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_03_COMPSPKR_FG.wav,0.814373124,0.797641437,0.800636544,0.81781229,0.817642882,0.80818369,0.800614861,0.799749496,0.805298044,0.828231182,0.840070158,0.855889369,0.866324661,0.875866161,0.883926767,0.894570291,0.907615445,0.966095968,0.965073563,0.963570077,0.980603182,0.998300136,0.999567127,0.999493315,0.999841112,0.999804505,0.999925735,0.999893429,0.999861679,0.999778313,0.999668959,0.999684724,4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_09_NOISE_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_09_NOISE_FA.wav,0.63463124,0.550262485,0.529811619,0.5146683,0.53039499,0.524224235,0.511911241,0.515995637,0.518977299,0.513612936,0.514199862,0.525904804,0.525873133,0.52652602,0.532193901,0.536401722,0.542347542,0.556004255,0.570958537,0.598936564,0.602852731,0.680943004,0.732370703,0.72370035,0.74356681,0.780715431,0.851422715,0.913086956,0.965172548,0.997098681,0.998200356,0.997789091,3.3
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_13_CHOP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_13_CHOP_MK.wav,0.992584954,0.993715837,0.98646073,0.980653506,0.981643358,0.981914856,0.974343315,0.987938618,0.990749058,0.994036088,0.979044477,0.977471434,0.989845747,0.988021607,0.986979418,0.982872079,0.98726121,0.99502815,0.993358786,0.981917241,0.987390612,0.984718416,0.979611078,0.977301977,0.982761995,0.988610623,0.987499581,0.983650988,0.975978269,0.962430622,0.958228233,0.948985807,2.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_02_COMPSPKR_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_02_COMPSPKR_FG.wav,0.999303096,0.978813232,0.818704436,0.803324075,0.787419523,0.787341006,0.781157047,0.78300439,0.787998293,0.829880346,0.855126599,0.865685295,0.85572791,0.856701694,0.886501026,0.92023377,0.937639052,0.955565967,0.941482741,0.93417414,0.915237875,0.921689228,0.948276779,0.948700322,0.948532109,0.943922262,0.954695885,0.977333624,0.999642933,0.999561713,0.999422706,0.999591945,3.9
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_21_NOISE_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_21_NOISE_MK.wav,0.975242548,0.994764709,0.997657286,0.996526021,0.999081896,0.999621507,0.999748348,0.999597875,0.999410107,0.999652941,0.999588488,0.999643511,0.999720432,0.999780694,0.999779158,0.999299719,0.999189279,0.999359354,0.99864255,0.998662716,0.99873398,0.997243187,0.98329791,0.744283656,0.688002736,0.622656331,0.614619467,0.616947337,0.663079917,0.697716555,0.69966758,0.747907276,4.1
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_10_CHOP_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_10_CHOP_FG.wav,0.973764572,0.98467163,0.994608836,0.998338847,0.997179103,0.997686472,0.997949166,0.999323857,0.999421405,0.999525016,0.998947742,0.99841621,0.993038214,0.990922226,0.999472306,0.999019431,0.998515341,0.999478369,0.999630851,0.99926252,0.998076138,0.997080404,0.995488896,0.991795252,0.991465493,0.991937267,0.992872439,0.994006269,0.991186112,0.983157877,0.984403609,0.985495494,4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_08_NOISE_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_08_NOISE_ML.wav,0.528073244,0.529755482,0.531698153,0.53960492,0.56072361,0.62756613,0.678743262,0.670359159,0.649372001,0.643797297,0.666089745,0.734502745,0.742256165,0.73074569,0.738549474,0.794128788,0.812178228,0.853378243,0.920684568,0.96180245,0.981414564,0.98325361,0.984231085,0.983102888,0.982649141,0.979970444,0.98022579,0.979843653,0.98206766,0.988164823,0.999672963,0.999492015,3.9
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_07_COMPSPKR_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_07_COMPSPKR_FA.wav,0.896207165,0.862462127,0.824368375,0.795047818,0.794626812,0.796914905,0.797326463,0.787497311,0.796662787,0.814929508,0.816744314,0.813074097,0.827565805,0.842905123,0.805286949,0.782894981,0.785819794,0.819081704,0.809378876,0.79448767,0.819597365,0.845150575,0.868449596,0.894849369,0.907781647,0.905790909,0.908963088,0.919585564,0.932062847,0.954094697,0.968505732,0.964167533,2.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_03_ECHO_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_03_ECHO_FG.wav,0.999688656,0.999838071,0.999786566,0.999356729,0.999171635,0.999476708,0.999789423,0.99900685,0.997360521,0.99886035,0.999749379,0.999730924,0.999816024,0.999258347,0.999345452,0.999924962,0.999925025,0.999603337,0.999590671,0.999567429,0.999761392,0.999864015,0.999955284,0.999817761,0.999772906,0.999916955,0.999887146,0.999954449,0.99992318,0.999793472,0.999521985,0.999777336,4.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\C_10_CLIP_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\ref\R_10_CLIP_FG.wav,0.594181224,0.728640917,0.883725073,0.922211139,0.918043448,0.911487751,0.918354707,0.914516419,0.908101363,0.899667947,0.844263378,0.811980564,0.809876109,0.839199514,0.851610794,0.846567176,0.837041034,0.800720668,0.767277143,0.747495269,0.827397571,0.810904168,0.734007081,0.622009038,0.622633258,0.680313445,0.687260766,0.683953866,0.627504975,0.554253686,0.524551157,0.55748204,1.2
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\C_08_CLIP_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\ref\R_08_CLIP_FA.wav,0.838964001,0.916344115,0.942586574,0.946977961,0.960316474,0.964047366,0.948148204,0.933407463,0.898672662,0.832147581,0.805013737,0.777674438,0.800707825,0.761437464,0.771543195,0.834005812,0.813012318,0.831485022,0.856353415,0.851835177,0.861214109,0.824963208,0.766118808,0.789158592,0.83742889,0.872807448,0.861813884,0.870720936,0.827337664,0.726758668,0.707387648,0.766348879,2.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_08_CHOP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_08_CHOP_MK.wav,0.909873392,0.976035717,0.966258615,0.95476971,0.956835566,0.95744786,0.950736201,0.961193076,0.962473693,0.948611859,0.94369442,0.940868159,0.952395816,0.963559992,0.970911495,0.956046311,0.94836427,0.951757664,0.948568829,0.943939027,0.946713388,0.948391107,0.924678002,0.917230683,0.923173742,0.914035951,0.915967878,0.933047745,0.908899909,0.845692816,0.821456567,0.805970341,3.2
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_13_COMPSPKR_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_13_COMPSPKR_ML.wav,0.966018329,0.985492112,0.987644033,0.986337082,0.995180888,0.999458771,0.999583796,0.998898485,0.99758031,0.997440756,0.990850761,0.993190803,0.994900222,0.989122283,0.984464366,0.986938512,0.990464824,0.972499821,0.960626289,0.921623952,0.844882439,0.791189092,0.813755641,0.606790741,0.49385875,0.522853757,0.561766166,0.569894775,0.607924468,0.621334899,0.63229949,0.675582979,3.2
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_19_CHOP_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_19_CHOP_ML.wav,0.863183965,0.894177523,0.820456018,0.834239302,0.833999059,0.863244609,0.866750898,0.859928727,0.86670729,0.850759823,0.831542792,0.842358253,0.870997926,0.887530895,0.869261195,0.869521843,0.884458322,0.880761217,0.870427787,0.897608667,0.889470613,0.788187379,0.765588486,0.788393546,0.800027385,0.84281777,0.831791391,0.803183266,0.761681095,0.662705423,0.672538019,0.638386055,2.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_23_NOISE_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_23_NOISE_ML.wav,0.961487655,0.982676379,0.982705434,0.987788523,0.995502389,0.998979555,0.999617711,0.999297542,0.998351099,0.997216266,0.995775664,0.996276898,0.998200934,0.997267584,0.990311645,0.991960411,0.99397454,0.993335563,0.984664998,0.953340742,0.901385072,0.793162573,0.799661216,0.641280953,0.512210187,0.521070348,0.555032638,0.56250441,0.61193313,0.640226523,0.644468406,0.679627486,2.6
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_20_CHOP_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_20_CHOP_ML.wav,0.947053222,0.966492928,0.963770046,0.936564864,0.955566358,0.97841696,0.984910357,0.98876143,0.986519891,0.986100081,0.984916775,0.981678638,0.982308018,0.971191315,0.958820678,0.955541307,0.96281888,0.975001788,0.963184156,0.95196675,0.92415541,0.903834922,0.914124774,0.930209225,0.931519477,0.932519544,0.92169323,0.904518633,0.900507235,0.856103663,0.863612789,0.866833218,2.5
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_08_ECHO_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_08_ECHO_ML.wav,0.954706047,0.944182932,0.919463715,0.923253336,0.928624075,0.94135736,0.955143097,0.962125681,0.962097827,0.95723057,0.962159476,0.966433123,0.973520305,0.971115296,0.976302193,0.980049847,0.986878392,0.985696735,0.98046157,0.983780743,0.980108045,0.961984698,0.968565682,0.970944483,0.972885,0.978486261,0.974151623,0.968846006,0.959363598,0.935734778,0.936022502,0.937153743,3.1
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_18_NOISE_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_18_NOISE_FA.wav,-0.213492311,-0.310732257,-0.148103447,0.219612062,0.257992701,0.313131126,0.405021935,0.440714811,0.423227773,0.388461364,0.351810588,0.289648358,0.385454512,0.319548665,0.292088831,0.415565316,0.364670844,0.369489249,0.412848594,0.399454768,0.401451782,0.391808969,0.399932534,0.42094265,0.434474463,0.43112445,0.403594228,0.38145447,0.34713618,0.248080645,0.20803922,0.185009172,2
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_03_CHOP_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_03_CHOP_FA.wav,0.997024236,0.997244636,0.997570256,0.996778956,0.997911837,0.99716957,0.997256119,0.997228806,0.99746582,0.997981927,0.997564727,0.999158807,0.998187168,0.9970109,0.997136975,0.99916932,0.998916031,0.998385445,0.999762358,0.999864145,0.999725423,0.999795985,0.999770203,0.999934922,0.999974988,0.999919052,0.999853403,0.99974188,0.99973225,0.999229917,0.999417093,0.997162069,4.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_09_CHOP_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_09_CHOP_FA.wav,0.944608113,0.955856545,0.964631157,0.969811853,0.959309335,0.959692016,0.960574813,0.946917989,0.947936567,0.952557077,0.951040591,0.952063204,0.954669709,0.962422891,0.969491362,0.97435064,0.980290192,0.9815353,0.979082289,0.972109265,0.971809688,0.977831833,0.97687061,0.974634108,0.977880624,0.987920027,0.986995039,0.988401573,0.9836215,0.969511865,0.957361517,0.957846192,3.8
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_16_ECHO_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_16_ECHO_FA.wav,0.803174071,0.822720481,0.800711115,0.757652958,0.747536858,0.785270727,0.797496152,0.782287444,0.798939588,0.827822229,0.848957351,0.859228614,0.811813423,0.817842689,0.842790796,0.861489737,0.839380074,0.801801572,0.763192202,0.75268383,0.793817241,0.747796947,0.733900039,0.742391867,0.759492351,0.82568411,0.8451202,0.880324337,0.882058347,0.888383806,0.88314016,0.865842357,1.5
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\C_01_CLIP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\ref\R_01_CLIP_MK.wav,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.6
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_09_ECHO_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_09_ECHO_MK.wav,0.913717375,0.938287302,0.916052609,0.909629143,0.920777043,0.92177673,0.925941241,0.941542815,0.942080451,0.938264231,0.934531435,0.953221244,0.9664429,0.96938183,0.966762343,0.957394596,0.954962244,0.956109529,0.965090166,0.95889548,0.958885398,0.950358113,0.925026059,0.924166905,0.932798895,0.93320892,0.931951822,0.932534658,0.908054707,0.850022603,0.851037924,0.833554317,3.2
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_14_NOISE_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_14_NOISE_MK.wav,-0.278604393,-0.281693333,0.117305951,0.338804586,0.348251888,0.363173599,0.433553235,0.482299968,0.491666648,0.477851035,0.475921308,0.429668039,0.427247046,0.511274596,0.60617174,0.5656597,0.545435862,0.56490114,0.565639701,0.56093138,0.557143142,0.501175147,0.444928337,0.440857593,0.450842836,0.467973214,0.462090406,0.437381375,0.339959099,0.20693339,0.231699866,0.225053468,2.8
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_04_NOISE_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_04_NOISE_FG.wav,0.76459328,0.772654053,0.801566558,0.8915286,0.936548802,0.959582161,0.943146119,0.933980635,0.927248053,0.939229497,0.955031431,0.985826708,0.994813379,0.992324632,0.99335602,0.996512297,0.998101862,0.999647436,0.999988363,0.999995443,0.999995682,0.999976284,0.999948431,0.999955673,0.999948603,0.99997238,0.999988948,0.999966434,0.999976513,0.999780322,0.999913795,0.999929909,4.5
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_16_NOISE_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_16_NOISE_ML.wav,0.280992458,0.326081694,0.387497656,0.404660936,0.365328949,0.491781365,0.540350195,0.477676284,0.533282374,0.53306506,0.485561571,0.497858571,0.538588659,0.578238049,0.571583266,0.491022023,0.507607976,0.544858526,0.501067843,0.554134275,0.552033987,0.499169893,0.424788866,0.389454722,0.448027711,0.46117052,0.40663736,0.574295918,0.580541994,0.304978788,0.22703152,0.358528073,2.8
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_19_CHOP_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_19_CHOP_FG.wav,0.66038076,0.756879963,0.888673988,0.92032839,0.902005871,0.894670198,0.876929694,0.882256149,0.879812709,0.889582009,0.865592135,0.84950094,0.837045931,0.842288791,0.853989832,0.868726143,0.872331891,0.855445872,0.882269654,0.883362944,0.903244246,0.901586643,0.852210996,0.765792045,0.77689306,0.78990475,0.820351531,0.82517923,0.771399777,0.670110743,0.64634905,0.654978098,2.5
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_12_COMPSPKR_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_12_COMPSPKR_ML.wav,0.973712674,0.990057041,0.994090436,0.996034261,0.997883573,0.999711658,0.999877969,0.9997587,0.999395182,0.998838074,0.998024496,0.996725805,0.998281379,0.99966526,0.99965319,0.999713012,0.999761189,0.999260545,0.998658375,0.998704627,0.994910295,0.978273033,0.969267558,0.726037859,0.593130118,0.504257676,0.486459923,0.49858637,0.548567996,0.583833673,0.577746482,0.610031038,4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_09_COMPSPKR_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_09_COMPSPKR_FA.wav,0.760754668,0.748268515,0.7538876,0.744308866,0.735697206,0.741676227,0.727595256,0.720854679,0.737877336,0.745532727,0.732378348,0.727351913,0.72178348,0.740543436,0.767670857,0.782566055,0.779384209,0.793116482,0.79486198,0.789999405,0.79819368,0.816574574,0.843407497,0.85372666,0.851370437,0.852858718,0.862736534,0.887880692,0.892560315,0.927687477,0.940079475,0.930359718,3.1
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_08_ECHO_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_08_ECHO_FA.wav,0.925662639,0.947489419,0.953624577,0.94548226,0.948316102,0.953452182,0.951526182,0.945461304,0.953166926,0.963419709,0.966509575,0.956813576,0.950164427,0.961885209,0.969134087,0.968358991,0.963259492,0.972357121,0.979193695,0.969363778,0.969000584,0.959192863,0.954866056,0.961703459,0.965714493,0.970301457,0.968655112,0.968404022,0.951194652,0.930552872,0.930993783,0.936217982,3.4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\C_01_CLIP_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\ref\R_01_CLIP_FA.wav,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.6
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_07_NOISE_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_07_NOISE_ML.wav,0.502425379,0.509741696,0.530296055,0.540353229,0.553797758,0.584245431,0.635889026,0.72413189,0.725630214,0.638567661,0.617689908,0.595106689,0.595503042,0.598766293,0.619442324,0.652875881,0.70116269,0.768500784,0.806799076,0.855265421,0.885317102,0.862766244,0.853894203,0.872713381,0.959894561,0.996703977,0.995877615,0.997499784,0.999501073,0.999669521,0.999673507,0.999620795,4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\C_06_CLIP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\ref\R_06_CLIP_MK.wav,0.916133361,0.962212887,0.968212362,0.967153079,0.970218444,0.966942428,0.970946183,0.976834243,0.978458083,0.970177683,0.958659207,0.950323574,0.959594152,0.958194338,0.941612481,0.895536709,0.851102114,0.881538987,0.897314253,0.901404433,0.918069867,0.921168416,0.885622836,0.869595847,0.89221493,0.90690413,0.917579922,0.926403181,0.90589361,0.869126832,0.871108404,0.89294344,3.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_22_NOISE_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_22_NOISE_FA.wav,0.947705566,0.972540975,0.988902608,0.996154046,0.996949388,0.998513556,0.999477655,0.998937244,0.998142716,0.995242689,0.997430022,0.998155756,0.99706917,0.996465434,0.996631818,0.995157892,0.994659313,0.996000944,0.991297719,0.981485885,0.982361146,0.978658917,0.962293788,0.56051873,0.532017936,0.522119285,0.51959019,0.513816605,0.592168716,0.660258164,0.644095765,0.690807889,3.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\C_03_CLIP_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\ref\R_03_CLIP_ML.wav,0.99813327,0.997982241,0.996644644,0.997634767,0.996265682,0.996701442,0.998546383,0.996890157,0.997407236,0.996706153,0.992500191,0.996779892,0.996062894,0.984891778,0.958251232,0.962054062,0.976459264,0.961538611,0.94607165,0.971943318,0.958202763,0.920882966,0.928871871,0.975810762,0.976486796,0.976392087,0.982964085,0.981121969,0.976721596,0.956387136,0.952909643,0.96863032,4.4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_05_NOISE_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_05_NOISE_FG.wav,0.994178611,0.79385352,0.626139154,0.575507109,0.581158078,0.578244274,0.579253419,0.576890272,0.582469576,0.601673165,0.636423809,0.700304338,0.709039663,0.699776314,0.694834773,0.719021524,0.782512888,0.811031658,0.830737622,0.844571432,0.886198905,0.962582816,0.974475896,0.994247541,0.993510711,0.993687431,0.99671195,0.999867095,0.99982333,0.999687343,0.99971824,0.999612722,3.5
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_16_ECHO_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_16_ECHO_ML.wav,0.787967062,0.777671602,0.768615542,0.7566225,0.773638788,0.755616025,0.725206403,0.747929358,0.745287336,0.751555647,0.74347824,0.735326145,0.734204558,0.715191829,0.743942168,0.781665481,0.791956258,0.809075076,0.80327092,0.805858184,0.788834523,0.74115218,0.753394488,0.782208986,0.807007058,0.815302339,0.83586627,0.872659725,0.905468503,0.945281349,0.947143377,0.936966407,1.4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_02_CHOP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_02_CHOP_MK.wav,0.995684217,0.999284927,0.99933097,0.999361666,0.998837075,0.999022644,0.998653081,0.998482779,0.998233751,0.997796031,0.997615942,0.997376889,0.995638422,0.989353,0.993661328,0.994389804,0.992265048,0.992838685,0.99382944,0.989813258,0.991709505,0.990179831,0.980684848,0.973427243,0.974937271,0.977253804,0.98498353,0.980351199,0.970976371,0.962709965,0.966794732,0.966470894,4.5
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\C_14_CLIP_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\ref\R_14_CLIP_FG.wav,0.723016482,0.796192631,0.926252363,0.964219055,0.964996676,0.970302976,0.973521058,0.969390103,0.957235389,0.95840573,0.946452022,0.920922892,0.910452591,0.942262361,0.958733028,0.960905372,0.951889515,0.943962705,0.943673613,0.930784183,0.907073321,0.791438858,0.629265574,0.557527219,0.512920532,0.602369693,0.653696389,0.630680919,0.671094111,0.70032558,0.70681641,0.724171055,1.4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_21_CHOP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_21_CHOP_MK.wav,0.968503613,0.987369287,0.997751383,0.997733333,0.998622175,0.999645452,0.999862043,0.999516198,0.999780191,0.999526515,0.999083458,0.998870389,0.998499362,0.999531632,0.998663299,0.998183647,0.998223269,0.999322078,0.999097351,0.999168289,0.998808853,0.996751014,0.981875995,0.617884206,0.564803023,0.582047669,0.572549694,0.572379786,0.642072666,0.69446307,0.698814255,0.750434142,3.9
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_19_NOISE_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_19_NOISE_FA.wav,0.023496019,-0.277243684,-0.041068886,0.488502209,0.449589721,0.430327211,0.376843344,0.361618351,0.334342974,0.209391399,0.122117544,0.103166693,0.142616966,-0.013063851,0.055536807,0.311126733,0.27237905,0.310892507,0.38735174,0.393126857,0.274877605,0.167755599,0.079116985,0.099559279,0.255109182,0.467181106,0.492868793,0.58659516,0.571880047,0.318395991,0.298033273,0.300531707,1.4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_13_ECHO_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_13_ECHO_FG.wav,0.817377769,0.878333605,0.912351285,0.908655239,0.896886439,0.88336769,0.889555338,0.885022687,0.887106054,0.887269825,0.87411325,0.879317934,0.899830177,0.895416844,0.891256379,0.882297389,0.874485011,0.892798168,0.904752756,0.931564431,0.952460461,0.952344072,0.939508875,0.892979808,0.869987709,0.869500411,0.87840287,0.904944098,0.898869766,0.872941908,0.87544262,0.887929373,2.3
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_06_ECHO_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_06_ECHO_ML.wav,0.990027434,0.986912689,0.990332876,0.992496448,0.991182804,0.994408896,0.99482162,0.9929226,0.987944002,0.983666075,0.98372206,0.985540895,0.986205828,0.987599928,0.989332454,0.994378096,0.991902366,0.993843692,0.994308622,0.991846241,0.98955097,0.982192014,0.984878869,0.996229356,0.995955074,0.997066159,0.997977231,0.999010603,0.999238427,0.998569852,0.998671857,0.997575779,4.3
